USF Bull Runner_11,USF Bull Runner_203,28.058073,-82.416129,USF Bull Runner_101,28.059175,-82.413421,,,,,,
815,FALSE,FALSE,6346411164855,1468941208000,28.059978,-82.405048,-10,4,271,10,0,fused
816,FALSE,FALSE,6347394099073,1468941209000,28.059965,-82.40509,-10,4.5,253.600006,10,11,gps
817,FALSE,FALSE,6348395235166,1468941210000,28.059942,-82.405145,-11,4.75,233,10,0,fused
818,FALSE,FALSE,6348395235166,1468941210000,28.059942,-82.405145,-11,4.75,233,10,0,fused
819,FALSE,FALSE,6349404452562,1468941211000,28.059905,-82.40517,-11,5.25,217,10,0,fused
820,FALSE,FALSE,6349404452562,1468941211000,28.059905,-82.40517,-11,5.25,217,10,0,fused
821,FALSE,FALSE,6350399447770,1468941212000,28.059857,-82.405195,-11,5.75,202.5,9,11,gps
822,FALSE,FALSE,6351391561468,1468941213000,28.059803,-82.4052,-12,6.5,194,9,0,fused
823,FALSE,FALSE,6351391561468,1468941213000,28.059803,-82.4052,-12,6.5,194,9,0,fused
824,FALSE,FALSE,6352401696310,1468941214000,28.059748,-82.405204,-10,6.75,193,10,0,fused
825,FALSE,FALSE,6352401696310,1468941214000,28.059748,-82.405204,-10,6.75,193,10,0,fused
826,FALSE,FALSE,6353403242404,1468941215000,28.059674,-82.405206,-10,7.75,186,10,0,fused
827,FALSE,FALSE,6353403242404,1468941215000,28.059674,-82.405206,-10,7.75,186,10,0,fused
828,FALSE,FALSE,6354402090842,1468941216000,28.0596,-82.405213,-10,8,185.399994,9,11,gps
829,FALSE,FALSE,6355405835788,1468941217000,28.059523,-82.405229,-10,8,184,9,0,fused
830,FALSE,FALSE,6355405835788,1468941217000,28.059523,-82.405229,-10,8,184,9,0,fused
831,FALSE,FALSE,6355405835788,1468941217000,28.059523,-82.405229,-10,8,184,9,0,fused
832,FALSE,FALSE,6356391128914,1468941218000,28.059447,-82.405244,-10,8,184.300003,9,11,gps
833,FALSE,FALSE,6357392278026,1468941219000,28.059366,-82.405253,-9,8,184,9,0,fused
834,FALSE,FALSE,6357392278026,1468941219000,28.059366,-82.405253,-9,8,184,9,0,fused
835,FALSE,FALSE,6358400428236,1468941220000,28.059298,-82.405245,-8,8.25,183,9,0,fused
836,FALSE,FALSE,6358400428236,1468941220000,28.059298,-82.405245,-8,8.25,183,9,0,fused
837,FALSE,FALSE,6359387716568,1468941221000,28.05922,-82.405255,-8,8.25,183.699997,10,11,gps
838,FALSE,FALSE,6360396287401,1468941222000,28.059145,-82.405254,-8,8.25,182,9,0,fused
839,FALSE,FALSE,6360396287401,1468941222000,28.059145,-82.405254,-8,8.25,182,9,0,fused
840,FALSE,FALSE,6361396901567,1468941223000,28.059066,-82.405259,-8,8.25,181,10,0,fused
841,FALSE,FALSE,6361396901567,1468941223000,28.059066,-82.405259,-8,8.25,181,10,0,fused
842,FALSE,FALSE,6362412036307,1468941224000,28.058985,-82.40526,-7,8.5,181,9,0,fused
843,FALSE,FALSE,6362412036307,1468941224000,28.058985,-82.40526,-7,8.5,181,9,0,fused
844,FALSE,FALSE,6363390190213,1468941225000,28.058914,-82.405258,-6,8.25,179.800003,10,11,gps
845,FALSE,FALSE,6364407567608,1468941226000,28.058832,-82.405264,-5,8.5,180,10,0,fused
846,FALSE,FALSE,6364407567608,1468941226000,28.058832,-82.405264,-5,8.5,180,10,0,fused
847,FALSE,FALSE,6365387085107,1468941227000,28.058752,-82.405273,-5,8.5,182.199997,10,11,gps
848,FALSE,FALSE,6366393863857,1468941228000,28.058674,-82.405277,-7,8.5,183,9,0,fused
849,FALSE,FALSE,6366393863857,1468941228000,28.058674,-82.405277,-7,8.5,183,9,0,fused
850,FALSE,FALSE,6367403570211,1468941229000,28.058596,-82.405272,-7,8.5,184,9,0,fused
851,FALSE,FALSE,6367403570211,1468941229000,28.058596,-82.405272,-7,8.5,184,9,0,fused
852,FALSE,FALSE,6368388605732,1468941230000,28.058514,-82.405277,-7,8.5,184.5,9,11,gps
853,FALSE,FALSE,6369404798492,1468941231000,28.058441,-82.405295,-6,8.5,186,10,0,fused
854,FALSE,FALSE,6369404798492,1468941231000,28.058441,-82.405295,-6,8.5,186,10,0,fused
855,FALSE,FALSE,6370393409533,1468941232000,28.058359,-82.405312,-5,8.5,187.5,9,11,gps
856,FALSE,FALSE,6371388422450,1468941233000,28.058286,-82.405342,-5,8.25,187,10,0,fused
857,FALSE,FALSE,6371388422450,1468941233000,28.058286,-82.405342,-5,8.25,187,10,0,fused
858,FALSE,FALSE,6372393047866,1468941234000,28.058208,-82.40536,-4,8.5,189,10,0,fused
859,FALSE,FALSE,6372393047866,1468941234000,28.058208,-82.40536,-4,8.5,189,10,0,fused
860,FALSE,FALSE,6373389218698,1468941235000,28.058132,-82.405364,-4,8.5,187.399994,11,11,gps
861,FALSE,FALSE,6374386718385,1468941236000,28.058064,-82.405375,-3,8.25,190,10,0,fused
862,FALSE,FALSE,6374386718385,1468941236000,28.058064,-82.405375,-3,8.25,190,10,0,fused
863,FALSE,FALSE,6375381084167,1468941237000,28.057992,-82.405377,-2,7.5,190,10,10,gps
864,FALSE,FALSE,6375381084167,1468941237000,28.057992,-82.405377,-2,7.5,190,10,10,gps
865,FALSE,FALSE,6376392746510,1468941238000,28.05794,-82.405394,-2,6.25,189,10,0,fused
866,FALSE,FALSE,6376392746510,1468941238000,28.05794,-82.405394,-2,6.25,189,10,0,fused
867,FALSE,FALSE,6377419544687,1468941239000,28.057888,-82.405398,-2,5,192,10,0,fused
868,FALSE,FALSE,6377419544687,1468941239000,28.057888,-82.405398,-2,5,192,10,0,fused
869,FALSE,FALSE,6378390773228,1468941240000,28.057854,-82.405405,-1,3.5,189.100006,10,10,gps
870,FALSE,FALSE,6379403005207,1468941241000,28.057826,-82.405411,-1,2.75,191,10,0,fused
871,FALSE,FALSE,6379403005207,1468941241000,28.057826,-82.405411,-1,2.75,191,10,0,fused
872,FALSE,FALSE,6380400787446,1468941242000,28.057801,-82.405414,0,2.5,191.300003,10,11,gps
873,FALSE,FALSE,6381385160830,1468941243000,28.057779,-82.405418,0,3,187,10,0,fused
874,FALSE,FALSE,6381385160830,1468941243000,28.057779,-82.405418,0,3,187,10,0,fused
875,FALSE,FALSE,6382388226612,1468941244000,28.057747,-82.405428,0,3.5,190,10,0,fused
876,FALSE,FALSE,6382388226612,1468941244000,28.057747,-82.405428,0,3.5,190,10,0,fused
877,FALSE,FALSE,6383388999841,1468941245000,28.057717,-82.405444,-2,4.25,192,10,0,fused
878,FALSE,FALSE,6383388999841,1468941245000,28.057717,-82.405444,-2,4.25,192,10,0,fused
879,FALSE,FALSE,6384384774684,1468941246000,28.057685,-82.405463,-4,4.75,192.100006,9,11,gps
880,FALSE,FALSE,6385386580308,1468941247000,28.057643,-82.405466,-3,5.25,191,10,0,fused
881,FALSE,FALSE,6385386580308,1468941247000,28.057643,-82.405466,-3,5.25,191,10,0,fused
882,FALSE,FALSE,6386393336506,1468941248000,28.057585,-82.405486,-4,5.75,193,9,0,fused
883,FALSE,FALSE,6386393336506,1468941248000,28.057585,-82.405486,-4,5.75,193,9,0,fused
884,FALSE,FALSE,6387402788797,1468941249000,28.057526,-82.405494,-5,6,194,9,0,fused
885,FALSE,FALSE,6387402788797,1468941249000,28.057526,-82.405494,-5,6,194,9,0,fused
886,FALSE,FALSE,6388405164995,1468941250000,28.057467,-82.405501,-6,6.25,192,9,0,fused
887,FALSE,FALSE,6388405164995,1468941250000,28.057467,-82.405501,-6,6.25,192,9,0,fused
888,FALSE,FALSE,6389416650984,1468941251000,28.057408,-82.405514,-4,6.5,191,10,0,fused
889,FALSE,FALSE,6389416650984,1468941251000,28.057408,-82.405514,-4,6.5,191,10,0,fused
890,FALSE,FALSE,6390398017390,1468941252000,28.057354,-82.40554,-4,6.75,189.800003,10,11,gps
891,FALSE,FALSE,6391394437702,1468941253000,28.057285,-82.405558,-5,7.25,186,10,0,fused
892,FALSE,FALSE,6391394437702,1468941253000,28.057285,-82.405558,-5,7.25,186,10,0,fused
893,FALSE,FALSE,6392401838014,1468941254000,28.057216,-82.405541,-5,7.5,182,10,0,fused
894,FALSE,FALSE,6392401838014,1468941254000,28.057216,-82.405541,-5,7.5,182,10,0,fused
895,FALSE,FALSE,6393383834524,1468941255000,28.05714,-82.405544,-6,7.75,183,10,11,gps
896,FALSE,FALSE,6394399926034,1468941256000,28.057067,-82.405536,-5,7.75,180,10,0,fused
897,FALSE,FALSE,6394399926034,1468941256000,28.057067,-82.405536,-5,7.75,180,10,0,fused
898,FALSE,FALSE,6395392892961,1468941257000,28.05701,-82.40553,-8,7.25,177.399994,10,11,gps
899,FALSE,FALSE,6395392892961,1468941257000,28.05701,-82.40553,-8,7.25,177.399994,10,11,gps
900,FALSE,FALSE,6396406360773,1468941258000,28.056952,-82.405514,-9,7,175,11,0,fused
901,FALSE,FALSE,6396406360773,1468941258000,28.056952,-82.405514,-9,7,175,11,0,fused
902,FALSE,FALSE,6397390935825,1468941259000,28.056883,-82.4055,-10,7.25,172.100006,10,11,gps
903,FALSE,FALSE,6398409091085,1468941260000,28.056814,-82.405498,-10,7,172,10,0,fused
904,FALSE,FALSE,6398409091085,1468941260000,28.056814,-82.405498,-10,7,172,10,0,fused
905,FALSE,FALSE,6399400599938,1468941261000,28.056761,-82.405485,-12,6.25,169.600006,10,11,gps
906,FALSE,FALSE,6400405106709,1468941262000,28.056712,-82.405485,-11,5.5,177,10,0,fused
907,FALSE,FALSE,6400405106709,1468941262000,28.056712,-82.405485,-11,5.5,177,10,0,fused
908,FALSE,FALSE,6401390017490,1468941263000,28.056671,-82.4055,-12,4.5,191.199997,10,11,gps
909,FALSE,FALSE,6402398690667,1468941264000,28.056637,-82.405519,-13,4.25,204,10,0,fused
910,FALSE,FALSE,6402398690667,1468941264000,28.056637,-82.405519,-13,4.25,204,10,0,fused
911,FALSE,FALSE,6403393310458,1468941265000,28.056613,-82.405553,-14,4,226.5,9,11,gps
912,FALSE,FALSE,6404400410250,1468941266000,28.05658,-82.405589,-14,4.5,229,11,0,fused
913,FALSE,FALSE,6404400410250,1468941266000,28.05658,-82.405589,-14,4.5,229,11,0,fused
914,FALSE,FALSE,6405409386603,1468941267000,28.056577,-82.405652,-15,5.25,253,10,0,fused
915,FALSE,FALSE,6405409386603,1468941267000,28.056577,-82.405652,-15,5.25,253,10,0,fused
916,FALSE,FALSE,6406401518842,1468941268000,28.056569,-82.405714,-16,5.75,263.100006,10,11,gps
917,FALSE,FALSE,6407404739623,1468941269000,28.056574,-82.405752,-14,5.25,266,11,0,fused
918,FALSE,FALSE,6407404739623,1468941269000,28.056574,-82.405752,-14,5.25,266,11,0,fused
919,FALSE,FALSE,6408389974519,1468941270000,28.056572,-82.405841,-14,7,269.399994,10,11,gps
920,FALSE,FALSE,6409405671185,1468941271000,28.056576,-82.405917,-15,7.75,272,10,0,fused
921,FALSE,FALSE,6409405671185,1468941271000,28.056576,-82.405917,-15,7.75,272,10,0,fused
922,FALSE,FALSE,6410386323424,1468941272000,28.056577,-82.405981,-15,7.75,272.399994,10,11,gps
923,FALSE,FALSE,6411386560246,1468941273000,28.056588,-82.406056,-14,8,275.200012,10,10,gps
924,FALSE,FALSE,6411386560246,1468941273000,28.056588,-82.406056,-14,8,275.200012,10,10,gps
925,FALSE,FALSE,6412383741183,1468941274000,28.056592,-82.406151,-15,8.5,275.600006,10,10,gps
926,FALSE,FALSE,6413386967172,1468941275000,28.056601,-82.406235,-14,8.75,276,9,0,fused
927,FALSE,FALSE,6413386967172,1468941275000,28.056601,-82.406235,-14,8.75,276,9,0,fused
928,FALSE,FALSE,6414404003995,1468941276000,28.056607,-82.40633,-13,8.5,274,9,0,fused
929,FALSE,FALSE,6414404003995,1468941276000,28.056607,-82.40633,-13,8.5,274,9,0,fused
930,FALSE,FALSE,6415389144724,1468941277000,28.056613,-82.406417,-13,8.25,275.200012,10,10,gps
931,FALSE,FALSE,6416401065036,1468941278000,28.056614,-82.406497,-13,8,274,10,0,fused
932,FALSE,FALSE,6416401065036,1468941278000,28.056614,-82.406497,-13,8,274,10,0,fused
933,FALSE,FALSE,6417392531130,1468941279000,28.056619,-82.406579,-13,7.75,273,10,10,gps
934,FALSE,FALSE,6417392531130,1468941279000,28.056619,-82.406579,-13,7.75,273,10,10,gps
935,FALSE,FALSE,6418386840816,1468941280000,28.056618,-82.406666,-12,8,272,10,0,fused
936,FALSE,FALSE,6418386840816,1468941280000,28.056618,-82.406666,-12,8,272,10,0,fused
937,FALSE,FALSE,6419401534254,1468941281000,28.056619,-82.406743,-13,8.25,273,10,0,fused
938,FALSE,FALSE,6419401534254,1468941281000,28.056619,-82.406743,-13,8.25,273,10,0,fused
939,FALSE,FALSE,6420390200503,1468941282000,28.056628,-82.406829,-11,8.25,274,9,10,gps
940,FALSE,FALSE,6421403153732,1468941283000,28.056643,-82.406903,-13,8.25,274,10,0,fused
941,FALSE,FALSE,6421403153732,1468941283000,28.056643,-82.406903,-13,8.25,274,10,0,fused
942,FALSE,FALSE,6422394341232,1468941284000,28.056648,-82.406993,-13,8.25,274.100006,10,10,gps
943,FALSE,FALSE,6423409335346,1468941285000,28.056651,-82.407088,-11,8.25,273,9,0,fused
944,FALSE,FALSE,6423409335346,1468941285000,28.056651,-82.407088,-11,8.25,273,9,0,fused
945,FALSE,FALSE,6424396646023,1468941286000,28.05666,-82.407183,-12,8.25,273.799988,9,10,gps
946,FALSE,FALSE,6425386972533,1468941287000,28.056671,-82.407262,-13,8.25,273.899994,10,10,gps
947,FALSE,FALSE,6425386972533,1468941287000,28.056671,-82.407262,-13,8.25,273.899994,10,10,gps
948,FALSE,FALSE,6426386922740,1468941288000,28.056678,-82.407346,-12,8.25,273,10,0,fused
949,FALSE,FALSE,6426386922740,1468941288000,28.056678,-82.407346,-12,8.25,273,10,0,fused
950,FALSE,FALSE,6427400614407,1468941289000,28.056685,-82.407434,-12,8.25,273,10,0,fused
951,FALSE,FALSE,6427400614407,1468941289000,28.056685,-82.407434,-12,8.25,273,10,0,fused
952,FALSE,FALSE,6428390638313,1468941290000,28.056694,-82.407523,-12,8.25,274.899994,10,10,gps
953,FALSE,FALSE,6429406967218,1468941291000,28.056688,-82.407623,-12,9,272,11,0,fused
954,FALSE,FALSE,6429406967218,1468941291000,28.056688,-82.407623,-12,9,272,11,0,fused
955,FALSE,FALSE,6430407603208,1468941292000,28.056694,-82.407704,-11,8.75,277,11,0,fused
956,FALSE,FALSE,6430407603208,1468941292000,28.056694,-82.407704,-11,8.75,277,11,0,fused
957,FALSE,FALSE,6431392420187,1468941293000,28.056701,-82.407795,-9,8.75,280.299988,11,10,gps
958,FALSE,FALSE,6432403457947,1468941294000,28.05674,-82.407865,-13,8.75,285,10,0,fused
959,FALSE,FALSE,6432403457947,1468941294000,28.05674,-82.407865,-13,8.75,285,10,0,fused
960,FALSE,FALSE,6433391446330,1468941295000,28.056769,-82.40795,-11,8.75,287.399994,10,10,gps
961,FALSE,FALSE,6434410355030,1468941296000,28.056794,-82.408025,-10,8.75,290,9,0,fused
962,FALSE,FALSE,6434410355030,1468941296000,28.056794,-82.408025,-10,8.75,290,9,0,fused
963,FALSE,FALSE,6435386344352,1468941297000,28.056824,-82.408099,-9,9,293.899994,9,10,gps
964,FALSE,FALSE,6435782000000,1468941297144,28.056824,-82.408099,0,0,0,14.143,0,fused
965,FALSE,FALSE,6435782000000,1468941297144,28.056824,-82.408099,0,0,0,14.143,0,fused
966,FALSE,FALSE,6436387078570,1468941298000,28.056863,-82.408185,-10,8.75,296.100006,9,10,gps
967,FALSE,FALSE,6437401507372,1468941299000,28.056915,-82.40827,-12,8.75,299,9,0,fused
968,FALSE,FALSE,6437401507372,1468941299000,28.056915,-82.40827,-12,8.75,299,9,0,fused
969,FALSE,FALSE,6438391651903,1468941300000,28.056956,-82.408346,-12,8.75,299.600006,9,10,gps
970,FALSE,FALSE,6439402438934,1468941301000,28.056991,-82.408421,-12,8.75,298,9,0,fused
971,FALSE,FALSE,6439402438934,1468941301000,28.056991,-82.408421,-12,8.75,298,9,0,fused
972,FALSE,FALSE,6440396745392,1468941302000,28.057031,-82.408516,-12,8.75,297.5,9,9,gps
973,FALSE,FALSE,6441390643620,1468941303000,28.057059,-82.408607,-11,8.75,295,9,0,fused
974,FALSE,FALSE,6441390643620,1468941303000,28.057059,-82.408607,-11,8.75,295,9,0,fused
975,FALSE,FALSE,6442391990808,1468941304000,28.057091,-82.408687,-11,8.5,293,9,0,fused
976,FALSE,FALSE,6442391990808,1468941304000,28.057091,-82.408687,-11,8.5,293,9,0,fused
977,FALSE,FALSE,6443398451589,1468941305000,28.057116,-82.408783,-11,8.75,290,9,0,fused
978,FALSE,FALSE,6443398451589,1468941305000,28.057116,-82.408783,-11,8.75,290,9,0,fused
979,FALSE,FALSE,6444403128255,1468941306000,28.057137,-82.408866,-10,8.75,290,9,0,fused
980,FALSE,FALSE,6444403128255,1468941306000,28.057137,-82.408866,-10,8.75,290,9,0,fused
981,FALSE,FALSE,6445389715598,1468941307000,28.057161,-82.408953,-10,8.75,290.100006,9,11,gps
982,FALSE,FALSE,6446398170234,1468941308000,28.057192,-82.40903,-11,8.75,288,9,0,fused
983,FALSE,FALSE,6446398170234,1468941308000,28.057192,-82.40903,-11,8.75,288,9,0,fused
984,FALSE,FALSE,6447410418618,1468941309000,28.057216,-82.40912,-11,8.75,286,9,0,fused
985,FALSE,FALSE,6447410418618,1468941309000,28.057216,-82.40912,-11,8.75,286,9,0,fused
986,FALSE,FALSE,6448398601170,1468941310000,28.057234,-82.409199,-10,8.75,286.600006,9,11,gps
987,FALSE,FALSE,6449411374138,1468941311000,28.057256,-82.409273,-10,8.75,285,9,0,fused
988,FALSE,FALSE,6449411374138,1468941311000,28.057256,-82.409273,-10,8.75,285,9,0,fused
989,FALSE,FALSE,6450403654607,1468941312000,28.057272,-82.409352,-12,8.75,284.100006,9,11,gps
990,FALSE,FALSE,6451396563252,1468941313000,28.057286,-82.409431,-11,8.5,280,9,0,fused
991,FALSE,FALSE,6451396563252,1468941313000,28.057286,-82.409431,-11,8.5,280,9,0,fused
992,FALSE,FALSE,6452400924293,1468941314000,28.057292,-82.409524,-12,8.75,274,9,0,fused
993,FALSE,FALSE,6452400924293,1468941314000,28.057292,-82.409524,-12,8.75,274,9,0,fused
994,FALSE,FALSE,6453407629189,1468941315000,28.057292,-82.409598,-12,8.5,271,9,0,fused
995,FALSE,FALSE,6453407629189,1468941315000,28.057292,-82.409598,-12,8.5,271,9,0,fused
996,FALSE,FALSE,6454395988927,1468941316000,28.057293,-82.409682,-12,8.5,269.399994,9,11,gps
997,FALSE,FALSE,6455386826792,1468941317000,28.057289,-82.409774,-12,8.5,269,9,0,fused
998,FALSE,FALSE,6455386826792,1468941317000,28.057289,-82.409774,-12,8.5,269,9,0,fused
999,FALSE,FALSE,6455386826792,1468941317000,28.057289,-82.409774,-12,8.5,269,9,0,fused
1000,FALSE,FALSE,6456391705021,1468941318000,28.057294,-82.409861,-12,8.5,269,9,0,fused
1001,FALSE,FALSE,6456391705021,1468941318000,28.057294,-82.409861,-12,8.5,269,9,0,fused
1002,FALSE,FALSE,6457391403562,1468941319000,28.057292,-82.409953,-12,8.5,269,9,0,fused
1003,FALSE,FALSE,6457391403562,1468941319000,28.057292,-82.409953,-12,8.5,269,9,0,fused
1004,FALSE,FALSE,6458402407416,1468941320000,28.057287,-82.410024,-12,8.5,269,9,0,fused
1005,FALSE,FALSE,6458402407416,1468941320000,28.057287,-82.410024,-12,8.5,269,9,0,fused
1006,FALSE,FALSE,6459395519291,1468941321000,28.057286,-82.410105,-13,8.25,270.799988,9,11,gps
1007,FALSE,FALSE,6460410292728,1468941322000,28.057287,-82.410196,-12,8.75,270,9,0,fused
1008,FALSE,FALSE,6460410292728,1468941322000,28.057287,-82.410196,-12,8.75,270,9,0,fused
1009,FALSE,FALSE,6461410742155,1468941323000,28.057292,-82.410287,-13,9,270,9,0,fused
1010,FALSE,FALSE,6461410742155,1468941323000,28.057292,-82.410287,-13,9,270,9,0,fused
1011,FALSE,FALSE,6462393698456,1468941324000,28.057297,-82.410369,-14,9,270.299988,9,11,gps
1012,FALSE,FALSE,6463412503300,1468941325000,28.057302,-82.410463,-13,9,270,10,0,fused
1013,FALSE,FALSE,6463412503300,1468941325000,28.057302,-82.410463,-13,9,270,10,0,fused
1014,FALSE,FALSE,6464394974237,1468941326000,28.057293,-82.41056,-14,9,268.600006,10,11,gps
1015,FALSE,FALSE,6465402434080,1468941327000,28.057312,-82.410646,-14,9,271,10,0,fused
1016,FALSE,FALSE,6465402434080,1468941327000,28.057312,-82.410646,-14,9,271,10,0,fused
1017,FALSE,FALSE,6466387404704,1468941328000,28.057305,-82.410736,-12,9,270.100006,10,11,gps
1018,FALSE,FALSE,6467404048403,1468941329000,28.057316,-82.410832,-12,9,271,10,0,fused
1019,FALSE,FALSE,6467404048403,1468941329000,28.057316,-82.410832,-12,9,271,10,0,fused
1020,FALSE,FALSE,6468399815381,1468941330000,28.057316,-82.410926,-12,9,271.100006,11,11,gps
1021,FALSE,FALSE,6469401246475,1468941331000,28.057318,-82.410989,-12,8,271,12,0,fused
1022,FALSE,FALSE,6469401246475,1468941331000,28.057318,-82.410989,-12,8,271,12,0,fused
1023,FALSE,FALSE,6470406859807,1468941332000,28.057296,-82.411056,-11,7.75,264,13,0,fused
1024,FALSE,FALSE,6470406859807,1468941332000,28.057296,-82.411056,-11,7.75,264,13,0,fused
1025,FALSE,FALSE,6471386595171,1468941333000,28.057315,-82.41119,-11,9.25,270.299988,12,11,gps
1026,FALSE,FALSE,6472409286578,1468941334000,28.057304,-82.411294,-10,9,268,12,0,fused
1027,FALSE,FALSE,6472409286578,1468941334000,28.057304,-82.411294,-10,9,268,12,0,fused
1028,FALSE,FALSE,6473411806056,1468941335000,28.057254,-82.411328,-10,8,259,12,0,fused
1029,FALSE,FALSE,6473411806056,1468941335000,28.057254,-82.411328,-10,8,259,12,0,fused
1030,FALSE,FALSE,6474413284441,1468941336000,28.057266,-82.411443,-9,8.75,268,12,0,fused
1031,FALSE,FALSE,6474413284441,1468941336000,28.057266,-82.411443,-9,8.75,268,12,0,fused
1032,FALSE,FALSE,6475384870691,1468941337000,28.057282,-82.411561,-8,9,270.799988,11,10,gps
1033,FALSE,FALSE,6475384870691,1468941337000,28.057282,-82.411561,-8,9,270.799988,11,10,gps
1034,FALSE,FALSE,6476399252149,1468941338000,28.057288,-82.41165,-8,9,271,11,0,fused
1035,FALSE,FALSE,6476399252149,1468941338000,28.057288,-82.41165,-8,9,271,11,0,fused
1036,FALSE,FALSE,6477391438659,1468941339000,28.057279,-82.411718,-7,7.25,270.799988,11,10,gps
1037,FALSE,FALSE,6478411473867,1468941340000,28.057292,-82.411826,-6,8,271,11,0,fused
1038,FALSE,FALSE,6478411473867,1468941340000,28.057292,-82.411826,-6,8,271,11,0,fused
1039,FALSE,FALSE,6479399450429,1468941341000,28.057282,-82.411896,-6,7.5,272.100006,10,10,gps
1040,FALSE,FALSE,6480386379595,1468941342000,28.057311,-82.412005,-9,8.25,275.200012,11,10,gps
1041,FALSE,FALSE,6480386379595,1468941342000,28.057311,-82.412005,-9,8.25,275.200012,11,10,gps
1042,FALSE,FALSE,6481388899074,1468941343000,28.057348,-82.412097,-10,8.25,277,11,0,fused
1043,FALSE,FALSE,6481388899074,1468941343000,28.057348,-82.412097,-10,8.25,277,11,0,fused
1044,FALSE,FALSE,6482401587303,1468941344000,28.057336,-82.412172,-10,8,271,12,0,fused
1045,FALSE,FALSE,6482401587303,1468941344000,28.057336,-82.412172,-10,8,271,12,0,fused
1046,FALSE,FALSE,6483387237510,1468941345000,28.057329,-82.412233,-10,7.25,269.299988,12,10,gps
1047,FALSE,FALSE,6484409670063,1468941346000,28.057338,-82.412302,-9,7.25,271,14,0,fused
1048,FALSE,FALSE,6484409670063,1468941346000,28.057338,-82.412302,-9,7.25,271,14,0,fused
1049,FALSE,FALSE,6485396389229,1468941347000,28.057329,-82.412362,-11,6.75,274.5,12,10,gps
1050,FALSE,FALSE,6486387009019,1468941348000,28.057335,-82.412429,-9,7,272,12,0,fused
1051,FALSE,FALSE,6486387009019,1468941348000,28.057335,-82.412429,-9,7,272,12,0,fused
1052,FALSE,FALSE,6487396439540,1468941349000,28.057324,-82.412539,-9,7.5,270,13,0,fused
1053,FALSE,FALSE,6487396439540,1468941349000,28.057324,-82.412539,-9,7.5,270,13,0,fused
1054,FALSE,FALSE,6488398515686,1468941350000,28.057313,-82.412638,-7,7.5,268,13,0,fused
1055,FALSE,FALSE,6488398515686,1468941350000,28.057313,-82.412638,-7,7.5,268,13,0,fused
1056,FALSE,FALSE,6489381678863,1468941351000,28.057318,-82.4127,-8,5.5,273.799988,12,10,gps
1057,FALSE,FALSE,6490402130321,1468941352000,28.057309,-82.412766,-8,4.75,275,11,0,fused
1058,FALSE,FALSE,6490402130321,1468941352000,28.057309,-82.412766,-8,4.75,275,11,0,fused
1059,FALSE,FALSE,6491385514330,1468941353000,28.057313,-82.412818,-9,4.5,272.100006,12,10,gps
1060,FALSE,FALSE,6492384864278,1468941354000,28.057304,-82.412833,-9,3.75,267,12,0,fused
1061,FALSE,FALSE,6492384864278,1468941354000,28.057304,-82.412833,-9,3.75,267,12,0,fused
1062,FALSE,FALSE,6493388853237,1468941355000,28.0573,-82.412906,-9,4.25,272,13,0,fused
1063,FALSE,FALSE,6493388853237,1468941355000,28.0573,-82.412906,-9,4.25,272,13,0,fused
1064,FALSE,FALSE,6494394756673,1468941356000,28.057296,-82.412931,-6,2.5,271,12,0,fused
1065,FALSE,FALSE,6494394756673,1468941356000,28.057296,-82.412931,-6,2.5,271,12,0,fused
1066,FALSE,FALSE,6495387434902,1468941357000,28.057327,-82.412967,-9,2.25,284.899994,12,10,gps
1067,FALSE,FALSE,6495387434902,1468941357000,28.057327,-82.412967,-9,2.25,284.899994,12,10,gps
1068,FALSE,FALSE,6496390829120,1468941358000,28.057332,-82.41293,-12,0,0,11,0,fused
1069,FALSE,FALSE,6496390829120,1468941358000,28.057332,-82.41293,-12,0,0,11,0,fused
1070,FALSE,FALSE,6497404179536,1468941359000,28.057329,-82.412943,-12,0.25,284,11,0,fused
1071,FALSE,FALSE,6497404179536,1468941359000,28.057329,-82.412943,-12,0.25,284,11,0,fused
1072,FALSE,FALSE,6498387421880,1468941360000,28.057331,-82.412958,-12,0.75,284.299988,11,10,gps
1073,FALSE,FALSE,6499402846567,1468941361000,28.057332,-82.412968,-12,2,290,10,0,fused
1074,FALSE,FALSE,6499402846567,1468941361000,28.057332,-82.412968,-12,2,290,10,0,fused
1075,FALSE,FALSE,6500397952817,1468941362000,28.057333,-82.41299,-8,2,288.5,11,10,gps
1076,FALSE,FALSE,6501385498181,1468941363000,28.057341,-82.413009,-9,1.75,298,10,0,fused
1077,FALSE,FALSE,6501385498181,1468941363000,28.057341,-82.413009,-9,1.75,298,10,0,fused
1078,FALSE,FALSE,6502386060524,1468941364000,28.057344,-82.413023,-9,1.5,296,10,0,fused
1079,FALSE,FALSE,6502386060524,1468941364000,28.057344,-82.413023,-9,1.5,296,10,0,fused
1080,FALSE,FALSE,6503391772191,1468941365000,28.057352,-82.413033,-10,1.5,309,10,0,fused
1081,FALSE,FALSE,6503391772191,1468941365000,28.057352,-82.413033,-10,1.5,309,10,0,fused
1082,FALSE,FALSE,6504393647502,1468941366000,28.057365,-82.413041,-9,1.75,320,9,0,fused
1083,FALSE,FALSE,6504393647502,1468941366000,28.057365,-82.413041,-9,1.75,320,9,0,fused
1084,FALSE,FALSE,6505390052919,1468941367000,28.057384,-82.413049,-10,2.25,329.700012,10,11,gps
